EntityID,volume,Custom cell groups,model
2505318700556100058,2720.89599609375,18,Chenxi
2505318700556100059,4074.37109375,18,Chenxi
2505318700556100060,1278.1304931640625,18,Chenxi
2505318700556100061,3771.48779296875,18,Chenxi
2505318700556100062,2253.8818359375,18,Chenxi
2505318700556100063,2629.693115234375,18,Chenxi
2505318700556100064,3712.649169921875,18,Chenxi
2505318700556100065,2084.845458984375,18,Chenxi
2505318700556100066,3281.48583984375,18,Chenxi
2505318700556100067,3581.101806640625,18,Chenxi
2505318700556100068,2643.797607421875,18,Chenxi
2505318700556100069,1208.24072265625,18,Chenxi
2505318700556100070,5086.66357421875,18,Chenxi
2505318700556100071,2942.13818359375,18,Chenxi
2505318700556100072,1863.072021484375,18,Chenxi
2505318700556100074,1635.2322998046875,18,Chenxi
2505318700556100075,4172.46728515625,18,Chenxi
2505318700556100076,3239.74072265625,18,Chenxi
2505318700556100077,1237.0771484375,18,Chenxi
2505318700556100078,3257.359619140625,18,Chenxi
2505318700556100079,4885.8125,18,Chenxi
2505318700556100080,3413.991455078125,18,Chenxi
2505318700556100081,5343.67626953125,18,Chenxi
2505318700556100082,2030.3458251953125,18,Chenxi
2505318700556100083,1885.2861328125,18,Chenxi
2505318700556100084,2190.438720703125,18,Chenxi
2505318700556100085,2538.30126953125,18,Chenxi
2505318700556100087,1960.603759765625,18,Chenxi
2505318700556100088,2840.68994140625,18,Chenxi
2505318700556100089,2204.39697265625,18,Chenxi
2505318700556100090,1750.9530029296875,18,Chenxi
2505318700556100091,2069.458984375,18,Chenxi
2505318700556100092,2764.741455078125,18,Chenxi
2505318700556100093,1426.59423828125,18,Chenxi
2505318700556100095,1129.420166015625,18,Chenxi
2505318700556100096,1484.0819091796875,18,Chenxi
2505318700556100097,2378.068603515625,18,Chenxi
2505318700556100098,3132.25537109375,18,Chenxi
2505318700556100100,1311.1689453125,18,Chenxi
