cell,ACTC1.L,CD44.L,CDH1.S,CDX4.L,CHRD.1.S,DLX2.L,DLX3.L,EGR2.L,ELAVL3.L,EPHA2.L,EPHA4.L,EYA1.L,FOXC2.L,GATA2.L,GBX2.2.L,HNF1B.L,HOXA3.S,HOXC10.L,HOXD3.L,KRT12.4.L,MAFB.S,MSX1.L,MSX2.L,MYL1.L,MYOD1.S,NOG.L,OLIG4.L,OTX2.S,PAX3.S,PAX6.S,PAX7.L,PITX1.L,RAX.L,SIX1.L,SNAI1.S,SNAI2.L,SOX10.L,SOX17A.S,SOX2.L,SOX3.S,SOX8.L,SOX9.S,TFAP2A.L,TFAP2C.L,TP63.L,VENTX2.1.L,TBXT.S,ZIC1.S,OLIG3.S,EYA2.S,HOXB6.S,HOXB9.S,HOXC9.S,HOXD11.L
2685806100125100069,250,10,0,0,10,0,1,0,0,2,3,2,3,0,0,0,2,1,0,2,23,1,0,148,71,0,2,0,1,1,2,0,0,12,3,0,0,0,0,0,0,1,0,0,0,0,0,17,0,2,0,1,0,0
2685806100125100070,219,17,0,0,16,0,0,0,0,2,2,2,1,0,0,0,4,0,0,0,11,0,0,140,40,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,1,0,1,0,0,0,0,9,0,2,0,0,0,1
2685806100125100071,197,1,1,0,4,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,9,0,0,38,19,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0
2685806100125100072,100,3,0,0,2,0,0,0,0,1,0,1,2,0,0,0,1,0,1,2,2,1,0,37,19,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,15,0,1,2,1,0,0
2685806100125100073,357,8,1,0,6,0,3,0,0,10,1,2,4,1,0,1,5,0,1,1,14,0,0,176,80,0,1,0,1,2,1,0,1,20,6,0,0,0,0,1,0,0,0,0,0,0,0,18,0,8,0,0,1,0
2685806100125100074,224,3,0,0,8,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,9,0,0,111,22,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2685806100125100075,43,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,15,9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2685806100125100076,172,15,0,0,5,1,1,0,0,1,1,4,2,1,0,0,3,0,0,4,21,0,0,88,20,0,2,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,1
2685806100125100077,246,7,2,1,13,0,0,1,0,2,3,1,2,0,0,1,0,0,0,0,19,0,0,182,32,0,0,0,0,2,0,0,0,8,2,1,1,0,0,0,0,0,0,2,0,0,0,15,1,5,0,0,0,0
2685806100125100078,2,0,19,0,0,0,5,0,1,2,2,2,0,13,0,1,3,0,0,228,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,10,1,0,0,0,0,0,0,0,0,0
2685806100125100079,159,22,0,1,5,0,1,0,1,1,2,2,4,0,0,0,1,0,0,2,42,2,0,138,63,0,1,1,0,0,1,0,0,10,9,1,1,0,1,0,1,0,0,2,1,0,0,18,0,8,0,0,1,1
2685806100125100080,157,6,0,1,11,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,7,0,0,98,18,0,1,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0,0,4,0,3,0,0,0,0
2685806100125100081,252,17,2,2,25,0,1,0,0,4,2,0,2,1,0,1,1,0,1,2,10,0,0,124,38,0,0,1,0,1,2,0,0,8,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,2
2685806100125100082,197,15,0,0,8,0,0,1,0,2,0,2,4,0,0,0,6,0,1,0,18,1,1,131,78,0,0,0,0,0,0,0,0,12,8,0,1,0,0,0,0,0,1,0,0,0,0,18,0,9,1,0,2,0
2685806100125100083,174,4,0,0,5,0,1,0,0,5,0,1,0,2,0,1,3,0,0,1,20,0,0,113,38,0,1,0,0,2,0,0,0,10,4,0,0,0,1,0,0,0,0,1,1,0,0,10,0,7,0,0,1,0
2685806100125100084,46,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,13,9,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
2685806100125100085,17,0,51,0,0,0,4,0,0,11,1,7,3,1,1,0,2,0,1,82,1,2,1,5,6,0,0,2,4,0,0,1,0,3,17,0,0,0,0,1,1,0,7,12,18,0,2,2,1,1,1,0,4,1
2685806100125100086,12,0,0,1,104,0,0,0,0,6,10,0,0,0,0,0,1,0,0,0,1,0,0,11,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1
2685806100125100087,73,2,2,0,175,0,3,0,4,23,27,5,3,1,0,0,5,0,0,1,6,0,1,49,16,6,2,1,0,0,2,1,3,4,1,0,1,0,1,1,1,33,0,1,0,0,0,0,0,3,1,1,0,0
2685806100125100088,58,4,0,1,263,1,0,0,2,35,85,3,1,1,1,1,0,2,1,8,2,1,0,47,18,5,0,1,0,0,1,0,3,2,4,2,0,0,0,2,0,43,2,1,3,0,0,1,2,4,0,0,1,1
2685806100125100089,203,0,0,0,2,0,0,0,2,3,0,1,2,1,0,0,1,0,1,0,10,0,0,95,27,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,3,0,1,0,0
2685806100125100090,236,17,0,0,8,0,3,0,1,2,7,2,0,0,0,1,2,0,1,2,38,0,0,141,68,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,1,0,0,19,0,4,0,0,0,2
2685806100125100091,175,9,0,0,9,0,0,1,0,3,3,0,2,1,0,1,7,0,1,1,40,0,1,158,56,0,1,0,0,0,0,2,1,9,6,0,1,0,1,0,0,0,0,2,0,0,0,11,1,9,0,0,0,1
2685806100125100092,260,11,0,0,29,0,0,0,0,2,3,0,0,0,0,1,5,0,0,1,10,0,0,179,44,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0,1,0,0
2685806100125100093,191,6,0,1,13,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,10,0,0,91,16,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0
2685806100125100094,72,0,3,1,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,4,1,1,1,31,9,0,0,0,0,1,1,0,0,6,4,0,0,0,0,1,0,0,0,1,2,1,0,14,0,9,0,0,0,0
2685806100125100095,433,10,0,0,8,0,2,1,2,4,0,2,5,0,0,1,6,0,2,1,31,0,0,208,66,0,1,0,0,4,1,0,0,18,1,0,0,0,3,13,1,0,0,0,0,0,0,36,1,3,1,7,1,1
2685806100125100096,163,11,2,0,10,0,1,0,0,13,7,0,1,0,0,0,2,0,0,2,24,0,0,112,46,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,3,0,0,0,1
2685806100125100097,3,0,0,0,2,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,24,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2685806100125100098,44,0,47,1,0,0,7,0,7,10,2,2,0,4,0,1,6,0,0,13,1,4,4,19,5,1,0,1,1,1,1,0,0,3,15,1,2,1,0,1,10,0,16,11,22,0,0,9,1,3,0,0,0,0
2685806100125100099,204,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,9,2,0,95,25,0,0,0,1,3,0,1,0,3,0,0,0,0,4,6,0,0,0,0,1,0,0,8,0,3,3,0,0,0
2685806100125100100,388,15,0,0,6,0,2,0,2,9,3,1,1,3,0,0,2,0,0,0,29,0,0,223,64,0,0,0,0,1,0,0,0,6,2,0,0,0,0,2,0,0,0,2,0,1,0,27,0,4,0,3,1,1
2685806100125100101,0,0,19,0,0,0,14,0,0,6,0,0,0,15,1,1,2,0,0,266,1,5,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,3,17,2,0,0,0,0,0,0,0,0,0
2685806100125100102,133,3,0,0,6,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6,0,0,58,16,0,1,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,16,0,3,0,2,0,0
2685806100125100103,117,3,0,0,6,0,0,0,0,4,1,1,0,0,0,1,0,0,0,1,7,0,0,77,11,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0
2685806100125100104,79,3,1,0,4,0,0,0,7,1,1,0,1,2,0,0,0,0,2,0,13,0,0,33,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,5,0,3,2,3,0,1
2685806100125100105,18,1,0,12,2,0,2,1,78,0,4,2,0,1,1,0,7,0,4,3,0,1,4,11,5,0,0,1,1,5,2,0,0,0,1,0,0,0,8,29,0,0,0,1,0,0,0,4,0,0,7,26,0,0
2685806100125100106,29,0,1,13,4,0,2,1,189,4,2,0,3,0,1,1,12,1,15,2,2,1,5,17,4,0,1,1,1,7,1,0,1,0,1,0,2,0,8,15,1,0,5,8,3,0,0,6,1,1,17,15,1,1
2685806100125100107,18,0,1,5,1,0,3,1,75,8,2,1,2,0,0,0,9,0,9,2,13,0,1,16,12,0,2,1,0,3,0,0,0,1,1,1,0,0,7,15,0,0,0,1,0,0,0,2,11,1,18,17,0,0
2685806100125100108,27,0,1,2,9,0,2,0,3,4,1,0,0,0,0,0,1,0,1,1,1,1,1,28,10,0,0,1,1,0,1,0,0,0,1,0,0,0,13,9,0,1,0,0,0,0,0,1,0,0,2,7,0,0
2685806100125100109,13,0,0,5,1,0,1,0,61,1,11,1,2,0,0,0,11,0,3,0,1,1,0,12,1,0,1,1,0,9,0,1,0,0,0,0,0,0,15,17,1,3,0,0,0,0,2,2,0,0,3,34,0,0
2685806100125100110,0,0,0,3,0,0,0,0,42,0,1,0,0,0,0,2,4,0,2,0,5,6,3,0,0,0,5,0,1,0,0,1,0,1,0,3,0,0,2,1,0,0,5,1,0,0,1,0,15,0,6,5,0,0
2685806100125100111,1,0,15,0,0,0,5,0,1,0,1,0,0,16,0,0,1,0,0,166,0,10,2,1,0,1,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,5,15,2,0,0,0,0,0,0,0,0,0
2685806100125100112,18,1,1,18,5,0,1,0,101,3,11,0,1,0,1,3,15,0,7,1,0,0,5,14,6,0,1,0,2,5,0,0,1,0,2,1,0,0,12,35,0,3,0,0,1,0,1,1,0,1,35,35,2,0
2685806100125100113,66,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,34,2,0,0,0,0,2,0,0,0,1,0,0,0,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2685806100125100114,3,0,2,17,2,0,1,1,6,1,12,0,0,0,0,0,7,0,9,1,0,1,0,5,1,0,1,0,2,11,0,0,1,0,3,0,0,0,13,66,0,2,2,1,0,1,0,0,1,1,14,22,1,0
2685806100125100115,0,0,0,10,1,1,0,1,138,3,1,0,1,1,0,1,15,0,15,1,0,3,4,3,3,2,18,0,1,1,1,2,2,0,2,1,1,0,3,5,1,2,42,1,3,0,0,1,10,0,33,33,0,0
2685806100125100116,1,1,0,7,2,0,0,0,67,0,9,0,1,14,0,0,9,0,14,2,0,0,4,4,1,2,0,1,1,12,1,0,1,1,0,0,1,0,20,39,0,0,0,0,0,1,1,0,0,1,27,36,0,1
