EntityID,crop,stage,embryo_ID,section_level,uniqueID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
2685806100028100207,1,22,15,,MER02-R1-1,,2809.821828576121,626.4153844320026,431.4635538778204,8832.736785435793,413.83108194622383,8849.555067758669,444.0210619318244,2.5233159709074817,,0.2920249131036911,0.8678051468021775
2685806100028100208,1,22,15,,MER02-R1-1,,2589.55768138901,785.7615697180772,433.3436548482529,8988.900752979911,416.840962417439,9005.63198402325,439.30676923168267,1.070925422864658,,0.2525967592383473,0.9385567611087232
2685806100028100209,1,22,15,,MER02-R1-1,,4306.596605753369,764.8007553984353,438.9041510902336,8965.844843281962,417.18447699501695,8988.770966802631,450.4516908377889,1.731389164338368,,0.2142339505835693,0.8818969302729477
2685806100028100210,1,22,15,,MER02-R1-1,,1983.061048932916,815.2746048633599,428.97666329231873,9018.90845777268,416.8563430611229,9035.9901099293,436.2822488469393,1.1530959377318293,,0.3089442745080015,0.901157411440216
2685806100028100211,1,22,15,,MER02-R1-1,,4835.769980355897,738.919409610713,436.7486968463717,8938.36585377415,418.3620792339452,8962.8747121027,445.25257927596016,1.5844078515457152,,0.1802962360688091,0.9696782392696316
2685806100028100212,1,22,15,,MER02-R1-1,,3216.5006200230614,801.2325578038199,434.1647769901352,9004.724537605725,419.2322990212816,9026.586737344523,440.3151291270731,1.092416735259533,,0.2277110916597542,0.9351180500849112
2685806100028100213,1,22,15,,MER02-R1-1,,1071.648171634578,845.8919147559081,428.7678409577633,9052.592516386843,419.168460268942,9065.819138975774,431.53033692654446,1.2554690371166537,,0.3934816463589946,0.9234419966132966
2685806100028100214,1,22,15,,MER02-R1-1,,4184.593927871089,635.7733218749763,443.4901533913288,8839.402272207071,420.79221397745226,8858.06342273234,454.9452660065986,1.494604671752268,,0.2076708337812911,0.9449435743630104
2685806100028100215,1,22,15,,MER02-R1-1,,955.6713701156216,823.9381688599751,432.69869150178937,9032.3191416892,421.38602318328736,9041.707902785756,436.05439824572295,1.531233094464704,,0.4176260878669929,0.9663162845466766
2685806100028100216,1,22,15,,MER02-R1-1,,383.0136407452823,831.6153034176295,429.98804529201584,9041.17506875239,422.1845470271678,9047.630738440705,429.4698240643285,1.1290609235446507,,0.6138358962592462,0.9890170526931966
