Embryo,Truth image,Test image,Slice number,Truth objects,Test objects,Object IoU threshold,Object TP,Object FP,Object FN,Object Precision,Object Recall/Sensitivity,Object Jaccard Index,Object F-measure
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.5,1291,244,269,0.841,0.828,0.716,0.834
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.55,1271,264,289,0.828,0.815,0.697,0.821
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.6,1236,299,324,0.805,0.792,0.665,0.799
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.65,1191,344,369,0.776,0.763,0.626,0.77
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.7,1135,400,425,0.739,0.728,0.579,0.733
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.75,1086,449,474,0.707,0.696,0.541,0.702
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.8,1014,521,546,0.661,0.65,0.487,0.655
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.85,896,639,664,0.584,0.574,0.407,0.579
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.9,623,912,937,0.406,0.399,0.252,0.403
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,0.95,165,1370,1395,0.107,0.106,0.056,0.107
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1560,1535,1.0,0,1535,1560,0.0,0.0,0.0,
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.5,1288,248,272,0.839,0.826,0.712,0.832
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.55,1267,269,293,0.825,0.812,0.693,0.818
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.6,1238,298,322,0.806,0.794,0.666,0.8
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.65,1191,345,369,0.775,0.763,0.625,0.769
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.7,1146,390,414,0.746,0.735,0.588,0.74
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.75,1094,442,466,0.712,0.701,0.546,0.707
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.8,1025,511,535,0.667,0.657,0.495,0.662
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.85,887,649,673,0.577,0.569,0.402,0.573
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.9,604,932,956,0.393,0.387,0.242,0.39
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,0.95,147,1389,1413,0.096,0.094,0.05,0.095
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1560,1536,1.0,0,1536,1560,0.0,0.0,0.0,
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.5,1153,281,407,0.804,0.739,0.626,0.77
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.55,1117,317,443,0.779,0.716,0.595,0.746
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.6,1079,355,481,0.752,0.692,0.563,0.721
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.65,1027,407,533,0.716,0.658,0.522,0.686
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.7,959,475,601,0.669,0.615,0.471,0.641
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.75,890,544,670,0.621,0.571,0.423,0.595
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.8,781,653,779,0.545,0.501,0.353,0.522
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.85,618,816,942,0.431,0.396,0.26,0.413
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.9,398,1036,1162,0.278,0.255,0.153,0.266
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,0.95,122,1312,1438,0.085,0.078,0.042,0.081
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1560,1434,1.0,0,1434,1560,0.0,0.0,0.0,
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.5,777,373,783,0.676,0.498,0.402,0.573
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.55,713,437,847,0.62,0.457,0.357,0.526
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.6,635,515,925,0.552,0.407,0.306,0.469
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.65,554,596,1006,0.482,0.355,0.257,0.409
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.7,449,701,1111,0.39,0.288,0.199,0.331
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.75,336,814,1224,0.292,0.215,0.142,0.248
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.8,204,946,1356,0.177,0.131,0.081,0.151
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.85,84,1066,1476,0.073,0.054,0.032,0.062
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.9,16,1134,1544,0.014,0.01,0.006,0.012
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,0.95,0,1150,1560,0.0,0.0,0.0,
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1560,1150,1.0,0,1150,1560,0.0,0.0,0.0,
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.5,651,1883,909,0.257,0.417,0.189,0.318
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.55,558,1976,1002,0.22,0.358,0.158,0.273
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.6,456,2078,1104,0.18,0.292,0.125,0.223
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.65,347,2187,1213,0.137,0.222,0.093,0.17
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.7,253,2281,1307,0.1,0.162,0.066,0.124
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.75,166,2368,1394,0.066,0.106,0.042,0.081
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.8,87,2447,1473,0.034,0.056,0.022,0.043
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.85,24,2510,1536,0.009,0.015,0.006,0.012
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.9,2,2532,1558,0.0007893,0.001,0.0004888,0.000977
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,0.95,0,2534,1560,0.0,0.0,0.0,
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1560,2534,1.0,0,2534,1560,0.0,0.0,0.0,
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.5,803,475,757,0.628,0.515,0.395,0.566
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.55,725,553,835,0.567,0.465,0.343,0.511
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.6,649,629,911,0.508,0.416,0.296,0.457
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.65,555,723,1005,0.434,0.356,0.243,0.391
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.7,474,804,1086,0.371,0.304,0.201,0.334
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.75,348,930,1212,0.272,0.223,0.14,0.245
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.8,220,1058,1340,0.172,0.141,0.084,0.155
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.85,103,1175,1457,0.081,0.066,0.038,0.073
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.9,28,1250,1532,0.022,0.018,0.01,0.02
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,0.95,0,1278,1560,0.0,0.0,0.0,
Embryo01,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1560,1278,1.0,0,1278,1560,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.5,1602,281,292,0.851,0.846,0.737,0.848
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.55,1562,321,332,0.83,0.825,0.705,0.827
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.6,1524,359,370,0.809,0.805,0.676,0.807
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.65,1475,408,419,0.783,0.779,0.641,0.781
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.7,1414,469,480,0.751,0.747,0.598,0.749
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.75,1349,534,545,0.716,0.712,0.556,0.714
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.8,1252,631,642,0.665,0.661,0.496,0.663
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.85,1082,801,812,0.575,0.571,0.401,0.573
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.9,801,1082,1093,0.425,0.423,0.269,0.424
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,0.95,333,1550,1561,0.177,0.176,0.097,0.176
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1894,1883,1.0,0,1883,1894,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.5,1597,286,297,0.848,0.843,0.733,0.846
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.55,1556,327,338,0.826,0.822,0.701,0.824
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.6,1518,365,376,0.806,0.801,0.672,0.804
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.65,1471,412,423,0.781,0.777,0.638,0.779
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.7,1409,474,485,0.748,0.744,0.595,0.746
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.75,1341,542,553,0.712,0.708,0.55,0.71
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.8,1250,633,644,0.664,0.66,0.495,0.662
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.85,1075,808,819,0.571,0.568,0.398,0.569
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.9,798,1085,1096,0.424,0.421,0.268,0.423
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,0.95,325,1558,1569,0.173,0.172,0.094,0.172
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1894,1883,1.0,0,1883,1894,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.5,1442,300,452,0.828,0.761,0.657,0.793
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.55,1405,337,489,0.807,0.742,0.63,0.773
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.6,1347,395,547,0.773,0.711,0.588,0.741
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.65,1268,474,626,0.728,0.669,0.535,0.697
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.7,1194,548,700,0.685,0.63,0.489,0.657
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.75,1080,662,814,0.62,0.57,0.423,0.594
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.8,965,777,929,0.554,0.51,0.361,0.531
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.85,790,952,1104,0.454,0.417,0.278,0.435
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.9,571,1171,1323,0.328,0.301,0.186,0.314
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,0.95,309,1433,1585,0.177,0.163,0.093,0.17
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1894,1742,1.0,0,1742,1894,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.5,1000,460,894,0.685,0.528,0.425,0.596
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.55,929,531,965,0.636,0.49,0.383,0.554
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.6,827,633,1067,0.566,0.437,0.327,0.493
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.65,722,738,1172,0.495,0.381,0.274,0.431
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.7,586,874,1308,0.401,0.309,0.212,0.349
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.75,437,1023,1457,0.299,0.231,0.15,0.261
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.8,285,1175,1609,0.195,0.15,0.093,0.17
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.85,130,1330,1764,0.089,0.069,0.04,0.078
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.9,28,1432,1866,0.019,0.015,0.008,0.017
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,0.95,0,1460,1894,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound1_z3_DAPI_mask.tif,1,1894,1460,1.0,0,1460,1894,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.5,826,1600,1068,0.34,0.436,0.236,0.382
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.55,678,1748,1216,0.279,0.358,0.186,0.314
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.6,548,1878,1346,0.226,0.289,0.145,0.254
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.65,431,1995,1463,0.178,0.228,0.111,0.2
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.7,310,2116,1584,0.128,0.164,0.077,0.144
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.75,219,2207,1675,0.09,0.116,0.053,0.101
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.8,129,2297,1765,0.053,0.068,0.031,0.06
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.85,53,2373,1841,0.022,0.028,0.012,0.025
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.9,6,2420,1888,0.002,0.003,0.001,0.003
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,0.95,0,2426,1894,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_Cellbound2_z3_DAPI_mask.tif,1,1894,2426,1.0,0,2426,1894,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.5,938,452,956,0.675,0.495,0.4,0.571
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.55,855,535,1039,0.615,0.451,0.352,0.521
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.6,731,659,1163,0.526,0.386,0.286,0.445
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.65,629,761,1265,0.453,0.332,0.237,0.383
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.7,537,853,1357,0.386,0.284,0.195,0.327
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.75,394,996,1500,0.283,0.208,0.136,0.24
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.8,238,1152,1656,0.171,0.126,0.078,0.145
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.85,118,1272,1776,0.085,0.062,0.037,0.072
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.9,30,1360,1864,0.022,0.016,0.009,0.018
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,0.95,0,1390,1894,0.0,0.0,0.0,
Embryo02,mosaic_Cellbound3_z3_DAPI_mask.tif,mosaic_PolyT_z3_DAPI_mask.tif,1,1894,1390,1.0,0,1390,1894,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.5,1449,236,274,0.86,0.841,0.74,0.85
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.55,1414,271,309,0.839,0.821,0.709,0.83
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.6,1376,309,347,0.817,0.799,0.677,0.808
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.65,1329,356,394,0.789,0.771,0.639,0.78
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.7,1277,408,446,0.758,0.741,0.599,0.749
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.75,1228,457,495,0.729,0.713,0.563,0.721
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.8,1133,552,590,0.672,0.658,0.498,0.665
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.85,980,705,743,0.582,0.569,0.404,0.575
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.9,719,966,1004,0.427,0.417,0.267,0.422
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,0.95,277,1408,1446,0.164,0.161,0.088,0.163
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,added_image_z3_DAPI_mask.tif,1,1723,1685,1.0,0,1685,1723,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.5,1451,240,272,0.858,0.842,0.739,0.85
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.55,1418,273,305,0.839,0.823,0.71,0.831
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.6,1375,316,348,0.813,0.798,0.674,0.806
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.65,1330,361,393,0.787,0.772,0.638,0.779
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.7,1269,422,454,0.75,0.737,0.592,0.743
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.75,1217,474,506,0.72,0.706,0.554,0.713
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.8,1118,573,605,0.661,0.649,0.487,0.655
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.85,970,721,753,0.574,0.563,0.397,0.568
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.9,713,978,1010,0.422,0.414,0.264,0.418
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,0.95,263,1428,1460,0.156,0.153,0.083,0.154
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,average_image_z3_DAPI_mask.tif,1,1723,1691,1.0,0,1691,1723,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1723,1464,0.5,1298,166,425,0.887,0.753,0.687,0.815
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1723,1464,0.55,1257,207,466,0.859,0.73,0.651,0.789
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1723,1464,0.6,1212,252,511,0.828,0.703,0.614,0.761
Embryo03,mosaic_Cellbound3_z3_DAPI_mask.tif,max_image_z3_DAPI_mask.tif,1,1723,1464,0.65,1149,315,574,0.785,0.667,0.564,0.721
